CustomerID,TotalInvestments,TotalAmount,AvgAmount,TotalROI,AvgROI,FirstInvestment,LastInvestment,DaysActive,IsChurnRisk,InvestmentFrequency,ROI_Ratio,Gender,Age,Region,RiskProfile,JoinDate,PreferredInvestmentType,CustomerAgeDays,CustomerAgeMonths,CLV,Segment
INV01693,5,45114.8,9022.960000000001,2490.55,498.11,2020-08-26,2023-09-30,1130,True,282.5,5.520472217542801,Female,49,Enugu,Low,2020-05-16,Stocks,1826,59.98685939553219,41.51825958378971,0.0
INV01694,2,5050.74,2525.37,754.28,377.14,2023-03-24,2024-02-11,324,True,324.0,14.934049268028051,Other,39,Port Harcourt,Low,2022-11-27,Fixed Income,901,29.59921156373193,25.483111209766925,1.0
INV01695,7,83391.25,11913.035714285714,37209.61,5315.658571428571,2021-03-27,2024-11-10,1324,False,220.66666666666666,44.62052073808703,Male,31,Kano,Medium,2021-02-28,Crypto,1538,50.52562417871222,736.4502785435631,2.0
INV01696,5,62185.28999999999,12437.057999999999,5213.33,1042.666,2023-12-20,2024-12-11,357,False,89.25,8.383542152814599,Female,30,Kano,Low,2023-10-25,Crypto,569,18.69250985545335,278.899411599297,0.0
INV01697,3,15827.32,5275.7733333333335,1706.69,568.8966666666666,2022-11-08,2024-12-24,777,False,388.5,10.783190078926818,Female,66,Lagos,High,2022-08-05,Crypto,1015,33.3442838370565,51.18388532019705,1.0
INV01698,4,59244.57,14811.1425,9660.130000000001,2415.0325000000003,2024-06-28,2024-12-22,177,False,59.0,16.30551120549951,Male,41,Lagos,Medium,2023-09-22,Crypto,602,19.776609724047304,488.4623873754154,3.0
INV01699,6,63447.1,10574.516666666666,149.12000000000012,24.853333333333353,2021-05-18,2024-04-03,1051,True,210.2,0.23503044268374773,Female,31,Kano,Medium,2020-05-05,Crypto,1837,60.34822601839684,2.470992270005446,0.0
INV01700,3,25398.949999999997,8466.316666666666,1976.08,658.6933333333333,2021-12-31,2024-07-30,942,False,471.0,7.78016414064361,Male,38,Abuja,Low,2021-04-13,Stocks,1494,49.08015768725361,40.26229933065596,1.0
INV01701,3,56079.17,18693.056666666667,-11755.51,-3918.5033333333336,2023-10-20,2024-07-07,261,False,130.5,-20.962346625315604,Female,47,Port Harcourt,Low,2023-02-04,Stocks,832,27.33245729303548,-430.09341875,3.0
INV01702,9,106231.26999999999,11803.474444444444,5390.55,598.95,2022-02-04,2024-02-10,736,True,92.0,5.074353342476279,Male,47,Kano,High,2021-07-25,Fixed Income,1391,45.69645203679369,117.9643005032351,0.0
INV01703,5,52319.979999999996,10463.996,4576.69,915.338,2021-06-16,2024-06-08,1088,False,272.0,8.747499521215413,Female,33,Kano,Medium,2020-06-27,Stocks,1784,58.60709592641261,78.09105582959641,0.0
INV01704,8,71448.03,8931.00375,1401.89,175.23625,2020-12-07,2023-05-26,900,True,128.57142857142858,1.9621114815901854,Female,65,Lagos,Medium,2020-08-14,Crypto,1736,57.03022339027595,24.581527419354842,0.0
INV01705,2,12869.789999999999,6434.8949999999995,5558.67,2779.335,2022-09-19,2022-11-13,55,True,55.0,43.19161384917703,Male,55,Enugu,Medium,2022-01-07,Crypto,1225,40.2431011826544,138.1272773877551,2.0
INV01706,5,27527.34,5505.468,1937.13,387.42600000000004,2022-08-26,2024-09-21,757,False,189.25,7.037112921190351,Female,62,Kano,Medium,2022-06-09,Crypto,1072,35.21681997371879,55.005818283582094,0.0
INV01707,5,63329.93,12665.986,-4817.869999999999,-963.5739999999998,2023-01-19,2024-10-21,641,False,160.25,-7.607571964788211,Female,30,Lagos,Low,2022-06-06,Crypto,1075,35.31537450722733,-136.42415144186043,0.0
INV01708,5,18318.21,3663.642,3179.19,635.838,2022-01-05,2024-06-12,889,False,222.25,17.355352952062457,Male,48,Kano,Medium,2020-05-10,Crypto,1832,60.183968462549274,52.82453253275109,0.0
INV01709,3,11758.19,3919.396666666667,268.63,89.54333333333334,2021-04-22,2024-01-14,997,True,498.5,2.284620336973633,Female,45,Port Harcourt,Medium,2020-05-27,Mutual Fund,1815,59.62549277266754,4.505287713498623,1.0
INV01710,6,35186.46,5864.41,2221.23,370.205,2023-02-11,2024-07-17,522,False,104.4,6.31274075311924,Female,23,Enugu,High,2023-02-10,Mutual Fund,826,27.135348226018397,81.85743486682809,0.0
INV01712,2,27517.260000000002,13758.630000000001,1344.03,672.015,2022-02-05,2023-09-07,579,True,579.0,4.884316243695775,Male,52,Enugu,Medium,2020-10-04,Mutual Fund,1685,55.35479632063075,24.280280830860534,1.0
INV01713,4,33938.47,8484.6175,-13522.060000000001,-3380.5150000000003,2020-03-20,2024-07-24,1587,False,529.0,-39.84286857952053,Female,38,Lagos,High,2020-02-12,Real Estate,1920,63.07490144546649,-214.3809929166667,1.0
INV01714,3,4466.74,1488.9133333333332,-21.569999999999993,-7.189999999999998,2021-09-07,2024-07-23,1050,False,525.0,-0.48290251951087354,Male,34,Port Harcourt,High,2021-03-08,Crypto,1530,50.26281208935611,-0.42914431372549006,1.0
INV01715,4,50941.59,12735.3975,3204.5299999999997,801.1324999999999,2023-04-07,2024-12-22,625,False,208.33333333333334,6.290596740305906,Female,29,Lagos,Low,2023-03-26,Fixed Income,782,25.689881734559787,124.73899386189258,3.0
INV01716,6,127232.01000000001,21205.335000000003,-3231.7700000000004,-538.6283333333334,2022-07-25,2024-10-23,821,False,164.2,-2.540060476919291,Other,64,Enugu,Medium,2021-11-05,Stocks,1288,42.31274638633377,-76.37816677018634,3.0
INV01717,6,74980.12,12496.686666666666,2787.0499999999993,464.5083333333332,2021-06-05,2024-11-25,1269,False,253.8,3.717051933232435,Female,50,Abuja,High,2021-04-15,Crypto,1492,49.01445466491458,56.861797587131356,0.0
INV01718,3,32558.730000000003,10852.910000000002,3281.0,1093.6666666666667,2023-08-02,2024-02-22,204,True,102.0,10.07717438610167,Male,50,Lagos,Low,2022-12-16,Mutual Fund,882,28.97503285151117,113.23541950113379,1.0
INV01719,3,9131.1,3043.7000000000003,1736.82,578.9399999999999,2024-05-11,2024-12-02,205,False,102.5,19.02092847521109,Female,42,Port Harcourt,High,2023-12-09,Crypto,524,17.21419185282523,100.89465801526717,1.0
INV01720,3,12581.75,4193.916666666667,442.87,147.62333333333333,2022-04-23,2024-09-12,873,False,436.5,3.519939595048384,Male,51,Port Harcourt,Low,2021-07-04,Fixed Income,1412,46.38633377135348,9.547424079320114,1.0
INV01721,5,50591.82000000001,10118.364000000001,3147.0699999999997,629.414,2023-11-29,2024-11-04,341,False,85.25,6.220511537240604,Male,50,Port Harcourt,Low,2023-08-12,Mutual Fund,643,21.12352168199737,148.98415365474338,0.0
INV01722,2,9399.57,4699.785,595.79,297.895,2023-04-08,2023-09-25,170,True,170.0,6.338481441172308,Female,48,Lagos,Medium,2021-04-26,Real Estate,1481,48.65308804204993,12.245676975016881,1.0
INV01723,3,9507.14,3169.0466666666666,195.65000000000003,65.21666666666668,2022-12-15,2024-05-18,520,False,260.0,2.0579269896099146,Female,64,Enugu,Medium,2021-09-06,Crypto,1348,44.283837056504595,4.4180905044510395,1.0
INV01724,4,32344.31,8086.0775,2984.5899999999997,746.1474999999999,2020-08-23,2024-11-12,1542,False,514.0,9.22755810836589,Male,49,Port Harcourt,Medium,2020-03-20,Mutual Fund,1883,61.859395532194476,48.247965799256505,1.0
INV01725,5,44973.1,8994.619999999999,5959.69,1191.9379999999999,2021-07-14,2023-12-23,892,True,223.0,13.251677113652383,Male,59,Abuja,Medium,2020-07-11,Real Estate,1770,58.14717477003942,102.4931997740113,0.0
INV01726,1,6323.07,6323.07,2635.8,2635.8,2024-02-10,2024-02-10,0,True,,41.685447100854496,Male,46,Abuja,Medium,2021-06-17,Crypto,1429,46.94480946123522,56.14678236529042,
INV01727,2,30341.11,15170.555,-11046.83,-5523.415,2021-08-11,2024-11-03,1180,False,1180.0,-36.408786626461584,Male,53,Enugu,High,2021-02-01,Crypto,1565,51.41261498028909,-214.86613750798722,1.0
INV01728,5,44221.060000000005,8844.212000000001,9182.6,1836.52,2022-06-28,2024-03-12,623,True,155.75,20.76521910600967,Female,20,Lagos,Medium,2022-02-20,Mutual Fund,1181,38.797634691195796,236.6793767993226,0.0
INV01729,4,57730.02,14432.505,2031.9800000000002,507.99500000000006,2021-07-13,2024-10-18,1193,False,397.6666666666667,3.5197978452112095,Male,40,Enugu,Medium,2021-01-09,Stocks,1588,52.168199737187905,38.95054861460958,3.0
INV01730,2,8574.77,4287.385,4155.04,2077.52,2021-11-18,2023-01-06,414,True,414.0,48.45657667785841,Female,27,Kano,Low,2021-01-04,Crypto,1593,52.332457293035475,79.39699786566229,2.0
INV01731,6,31197.23,5199.538333333333,9381.560000000001,1563.5933333333335,2023-09-03,2024-11-09,433,False,86.6,30.071772397741725,Female,41,Enugu,Medium,2023-04-25,Mutual Fund,752,24.704336399474375,379.7535723404256,0.0
INV01732,3,40800.41,13600.136666666667,-14700.140000000001,-4900.046666666667,2022-03-30,2023-11-03,583,True,291.5,-36.02939284188566,Female,38,Port Harcourt,High,2021-03-29,Crypto,1509,49.57293035479632,-296.5356273028496,1.0
INV01733,1,7037.14,7037.14,771.4,771.4,2023-08-14,2023-08-14,0,True,,10.961839610978323,Female,57,Kano,Low,2023-06-28,Real Estate,688,22.601839684625492,34.12996511627907,
INV01734,3,37046.67,12348.89,1523.3400000000001,507.78000000000003,2020-10-08,2021-07-05,270,True,135.0,4.111948523308573,Female,47,Port Harcourt,Low,2020-02-14,Mutual Fund,1918,63.00919842312746,24.176470072992704,3.0
INV01735,5,45556.78,9111.356,2318.3,463.66,2020-09-11,2023-11-06,1151,True,287.75,5.088814442109386,Female,24,Kano,Medium,2020-09-03,Fixed Income,1716,56.37319316688568,41.12415617715618,0.0
INV01736,2,41890.05,20945.025,1308.02,654.01,2023-09-07,2024-04-03,209,True,209.0,3.1225076121895294,Male,67,Abuja,High,2023-05-27,Fixed Income,720,23.653088042049934,55.30017888888889,3.0
INV01737,5,55579.94,11115.988000000001,-2700.5800000000004,-540.1160000000001,2023-09-07,2024-10-10,399,False,99.75,-4.858911326640512,Other,62,Port Harcourt,Low,2021-06-06,Stocks,1440,47.30617608409987,-57.08726055555557,0.0
INV01738,1,1647.05,1647.05,55.85,55.85,2024-06-27,2024-06-27,0,False,,3.390911022737622,Female,49,Port Harcourt,High,2023-09-07,Fixed Income,617,20.269382391590014,2.7553873581847648,
INV01739,6,69152.97,11525.495,5330.65,888.4416666666666,2020-06-29,2024-07-14,1476,False,295.2,7.7084903222522465,Male,52,Lagos,Medium,2020-02-29,Real Estate,1903,62.516425755584756,85.26799054125065,0.0
INV01741,1,5327.56,5327.56,209.62,209.62,2024-10-03,2024-10-03,0,False,,3.934634241566495,Male,42,Kano,High,2020-11-08,Stocks,1650,54.204993429697765,3.867171393939394,
INV01742,3,27995.31,9331.77,999.43,333.1433333333333,2022-09-26,2024-11-25,791,False,395.5,3.569990830606983,Male,44,Enugu,Low,2022-04-11,Fixed Income,1131,37.155059132720105,26.898894076038903,1.0
INV01743,6,113165.58,18860.93,395.1000000000006,65.8500000000001,2022-02-07,2024-08-10,915,False,183.0,0.3491344276236649,Female,43,Port Harcourt,Medium,2021-08-22,Crypto,1363,44.776609724047304,8.823803374908303,3.0
INV01744,5,21682.39,4336.478,966.2,193.24,2022-03-28,2024-11-24,972,False,243.0,4.4561508210118905,Male,63,Port Harcourt,Medium,2022-02-01,Fixed Income,1200,39.42181340341656,24.509273333333333,0.0
INV01745,3,21269.18,7089.7266666666665,2838.04,946.0133333333333,2023-07-05,2024-05-27,327,False,163.5,13.34343872213221,Male,59,Lagos,Medium,2022-11-13,Crypto,915,30.059132720105122,94.41523234972678,1.0
INV01746,4,45835.62,11458.905,3427.55,856.8875,2023-03-26,2024-09-07,531,False,177.0,7.477917828972315,Female,55,Kano,Low,2022-05-14,Real Estate,1098,36.070959264126145,95.02242440801459,0.0
INV01747,2,13455.87,6727.935,437.7,218.85,2023-07-20,2024-01-08,172,True,172.0,3.252855445244343,Male,21,Port Harcourt,Low,2021-10-19,Fixed Income,1305,42.8712220762155,10.209645977011494,1.0
INV01748,5,58140.6,11628.119999999999,18739.7,3747.94,2023-10-18,2024-11-26,405,False,101.25,32.2316935153748,Female,58,Abuja,Low,2023-10-15,Crypto,579,19.021024967148488,985.2097892918827,2.0
INV01749,5,50337.46,10067.492,7222.530000000001,1444.506,2021-05-18,2023-10-25,890,True,222.5,14.348220986915114,Male,60,Lagos,Medium,2020-01-21,Stocks,1942,63.79763469119579,113.20999649845523,0.0
INV01750,3,37737.89,12579.296666666667,-1148.2399999999998,-382.7466666666666,2022-02-17,2023-08-22,551,True,275.5,-3.042671437115323,Female,61,Lagos,Medium,2021-12-26,Crypto,1237,40.63731931668857,-28.255800808407432,1.0
INV01751,6,80963.91,13493.985,4429.03,738.1716666666666,2021-05-22,2024-08-20,1186,False,237.2,5.470375627856905,Female,44,Kano,Low,2021-05-02,Fixed Income,1475,48.45597897503285,91.40316827118644,0.0
INV01752,3,24131.81,8043.936666666667,910.3199999999999,303.44,2023-07-26,2024-05-04,283,True,141.5,3.7722823111900845,Male,69,Abuja,High,2023-02-12,Mutual Fund,824,27.069645203679368,33.62881165048544,1.0
INV01753,3,138433.71,46144.57,2959.27,986.4233333333333,2020-05-04,2023-01-26,997,True,498.5,2.1376801936464753,Male,52,Enugu,Low,2020-02-24,Fixed Income,1908,62.680683311432325,47.21183375262054,3.0
INV01754,2,9016.44,4508.22,-1641.75,-820.875,2022-08-21,2022-09-16,26,True,26.0,-18.208405978412763,Male,32,Abuja,High,2021-12-03,Crypto,1260,41.39290407358738,-39.66259523809524,1.0
INV01755,5,65570.76,13114.151999999998,2791.72,558.3439999999999,2023-02-23,2024-11-11,627,False,156.75,4.257568464968227,Male,60,Kano,Low,2023-01-02,Fixed Income,865,28.416557161629434,98.24272462427746,0.0
INV01756,4,13375.16,3343.79,1388.29,347.0725,2023-12-08,2024-06-21,196,False,65.33333333333333,10.379614150410163,Male,45,Enugu,Medium,2023-08-15,Real Estate,640,21.02496714848883,66.030543125,0.0
INV01757,6,71798.68,11966.446666666665,3184.57,530.7616666666667,2023-05-13,2024-07-22,436,False,87.2,4.435415804301695,Male,52,Enugu,High,2023-01-06,Fixed Income,861,28.28515111695138,112.58804970963996,0.0
INV01758,7,87373.97,12481.995714285715,16508.81,2358.401428571429,2022-10-31,2024-12-10,771,False,128.5,18.894425879927397,Female,24,Kano,Low,2022-07-10,Fixed Income,1041,34.19842312746386,482.736000384246,0.0
INV01759,8,148379.87,18547.48375,-16787.190000000002,-2098.3987500000003,2022-04-15,2024-10-26,925,False,132.14285714285714,-11.313657304053443,Male,31,Enugu,High,2022-02-17,Stocks,1184,38.89618922470434,-431.5895807432433,0.0
INV01760,2,6221.95,3110.975,-268.06,-134.03,2021-09-01,2022-03-25,205,True,205.0,-4.30829563079099,Male,55,Port Harcourt,Medium,2021-08-23,Stocks,1362,44.74375821287779,-5.991003230543319,1.0
INV01761,3,25944.88,8648.293333333333,577.8199999999999,192.60666666666665,2022-07-13,2024-10-21,831,False,415.5,2.2271060802747975,Male,65,Enugu,High,2021-04-23,Mutual Fund,1484,48.75164257555847,11.85231859838275,1.0
INV01762,5,34628.96,6925.7919999999995,-1236.6599999999999,-247.33199999999997,2020-08-14,2024-10-28,1536,False,384.0,-3.57117279872107,Male,48,Lagos,Medium,2020-06-07,Crypto,1804,59.26412614980289,-20.86692372505543,1.0
INV01763,2,29707.519999999997,14853.759999999998,925.09,462.545,2024-03-04,2024-09-08,188,False,188.0,3.1139926860269727,Other,30,Port Harcourt,Medium,2023-09-30,Fixed Income,594,19.513797634691194,47.406969023569026,3.0
INV01764,4,23923.53,5980.8825,1023.3,255.825,2020-12-26,2023-03-22,816,True,272.0,4.277378798195751,Female,64,Abuja,Medium,2020-06-07,Stocks,1804,59.26412614980289,17.266769401330375,1.0
INV01765,3,25536.260000000002,8512.086666666668,523.63,174.54333333333332,2023-02-04,2023-08-10,187,True,93.5,2.0505351997512555,Male,54,Lagos,Medium,2023-01-15,Fixed Income,852,27.989487516425754,18.70809530516432,1.0
INV01766,6,93758.9,15626.483333333332,4019.1900000000005,669.8650000000001,2022-03-24,2024-12-31,1013,False,202.6,4.286729046522518,Female,24,Port Harcourt,Low,2021-07-15,Mutual Fund,1401,46.02496714848883,87.32629807280516,0.0
INV01767,2,5246.12,2623.06,91.77999999999999,45.88999999999999,2023-08-26,2024-10-31,432,False,432.0,1.7494834277523197,Female,53,Enugu,Medium,2023-07-20,Crypto,666,21.879106438896187,4.19486966966967,1.0
INV01768,4,38636.99,9659.2475,1482.42,370.605,2022-03-24,2023-02-06,319,True,106.33333333333333,3.836789563576252,Male,32,Lagos,Low,2020-11-21,Fixed Income,1637,53.777923784494085,27.5655863164325,0.0
INV01769,5,46227.24,9245.448,1997.21,399.442,2020-10-23,2024-10-04,1442,False,360.5,4.3204180046223835,Female,52,Lagos,Low,2020-09-17,Fixed Income,1702,55.91327201051248,35.71978401880141,1.0
INV01770,3,21340.07,7113.356666666667,2607.2,869.0666666666666,2023-09-23,2024-12-05,439,False,219.5,12.21739197668986,Female,21,Enugu,Low,2023-01-30,Crypto,837,27.496714848883048,94.81859976105137,1.0
INV01771,7,62394.32000000001,8913.474285714286,13044.95,1863.564285714286,2022-08-30,2024-12-28,851,False,141.83333333333334,20.907271687551045,Male,31,Lagos,Medium,2022-07-27,Fixed Income,1024,33.63994743758213,387.781521484375,0.0
INV01772,4,23238.55,5809.6375,1317.68,329.42,2020-11-29,2024-02-14,1172,True,390.6666666666667,5.670233297688539,Female,61,Abuja,Medium,2020-11-27,Crypto,1631,53.580814717477004,24.592384549356225,1.0
INV01773,4,41350.51,10337.6275,-2509.89,-627.4725,2020-08-14,2024-02-29,1294,True,431.3333333333333,-6.069792125901228,Female,29,Abuja,High,2020-07-10,Stocks,1771,58.18002628120893,-43.14006301524562,1.0
INV01774,3,65361.17,21787.056666666667,2171.7200000000003,723.9066666666668,2022-03-20,2023-05-21,427,True,213.5,3.3226455401578647,Male,34,Enugu,Medium,2022-02-21,Crypto,1180,38.76478318002628,56.023014237288145,3.0
INV01775,3,18799.36,6266.453333333334,8089.71,2696.57,2022-03-13,2024-07-10,850,False,425.0,43.03183725403418,Male,60,Lagos,Low,2020-11-07,Crypto,1651,54.23784494086728,149.15249691096307,2.0
INV01776,2,46786.58,23393.29,5930.360000000001,2965.1800000000003,2023-08-22,2024-01-15,146,True,146.0,12.675344083709476,Female,58,Kano,High,2023-07-02,Mutual Fund,684,22.470433639947437,263.9183602339182,3.0
INV01777,5,70349.9,14069.98,3737.7300000000005,747.546,2020-07-17,2024-07-21,1465,False,366.25,5.3130565928309785,Male,35,Kano,High,2020-04-09,Mutual Fund,1863,61.202365308804204,61.07165925925927,3.0
INV01778,4,57253.810000000005,14313.452500000001,4277.95,1069.4875,2023-05-13,2024-10-25,531,False,177.0,7.4719044898496705,Female,45,Kano,Medium,2023-05-13,Crypto,734,24.113009198423125,177.41253133514988,3.0
INV01779,9,82028.9,9114.322222222221,12271.720000000001,1363.5244444444445,2022-12-08,2024-12-12,735,False,91.875,14.960239622864627,Male,32,Enugu,Medium,2022-10-02,Real Estate,957,31.438896189224703,390.3355870428423,0.0
INV01780,3,36369.5,12123.166666666666,-3179.5600000000013,-1059.8533333333337,2021-08-21,2024-11-12,1179,False,589.5,-8.742380291178051,Female,26,Kano,Low,2020-03-10,Crypto,1893,62.187910643889616,-51.12826539883785,1.0
INV01781,3,25470.710000000003,8490.236666666668,1315.0,438.3333333333333,2022-12-14,2024-09-18,644,False,322.0,5.162792870713066,Male,56,Enugu,High,2022-02-17,Mutual Fund,1184,38.89618922470434,33.80793918918919,1.0
INV01782,5,71646.95000000001,14329.390000000003,11844.779999999999,2368.9559999999997,2021-06-03,2024-09-06,1191,False,297.75,16.53214826311517,Female,46,Port Harcourt,Low,2021-02-17,Real Estate,1549,50.88699080157687,232.76636746287926,3.0
INV01783,7,85635.72,12233.674285714285,4584.07,654.8671428571428,2020-04-15,2023-03-20,1069,True,178.16666666666666,5.352988215665145,Male,48,Kano,Low,2020-03-07,Mutual Fund,1896,62.286465177398156,73.59656687763713,0.0
INV01784,6,84401.56,14066.926666666666,4467.219999999999,744.5366666666665,2023-10-09,2024-08-29,325,False,65.0,5.292816862626709,Female,59,Port Harcourt,Low,2023-07-12,Real Estate,674,22.141918528252297,201.7539715133531,0.0
INV01785,3,39719.759999999995,13239.919999999998,3927.1800000000003,1309.0600000000002,2020-06-01,2024-08-18,1539,False,769.5,9.887219862355666,Other,45,Enugu,Low,2020-01-07,Crypto,1956,64.25755584756898,61.116236809815966,1.0
INV01786,7,61304.36,8757.765714285715,4589.56,655.6514285714286,2020-05-11,2024-12-06,1670,False,278.3333333333333,7.486514825372943,Female,34,Enugu,Medium,2020-05-11,Fixed Income,1831,60.15111695137976,76.30049503003823,0.0
INV01787,4,102735.85,25683.9625,33205.99,8301.4975,2023-03-23,2024-08-05,501,False,167.0,32.32171632395118,Male,68,Kano,Medium,2022-11-21,Crypto,907,29.796320630749012,1114.432564057332,3.0
INV01789,2,2960.74,1480.37,227.39000000000001,113.69500000000001,2024-03-23,2024-10-07,198,False,198.0,7.680174550956856,Male,41,Port Harcourt,Medium,2023-01-24,Crypto,843,27.69382391590013,8.210855990510085,1.0
INV01790,2,6567.82,3283.91,360.34000000000003,180.17000000000002,2024-05-18,2024-12-07,203,False,203.0,5.486447557941601,Female,32,Lagos,Medium,2023-12-08,Mutual Fund,525,17.24704336399474,20.892856380952384,1.0
